Age,Income,Home,Emp_length,Intent,Amount,Rate,High_Interest_Flag,Status,Percent_income,Cred_length,Default
22,45000,RENT,2,EDUCATION,3000,10.99,0,0,0.06666666666666667,3,0
24,45000,RENT,4,VENTURE,3000,9.32,0,0,0.06666666666666667,2,0
21,39327,RENT,5,MEDICAL,3000,13.67,1,1,0.07628346937218705,2,0
23,33600,MORTGAGE,3,MEDICAL,4200,10.99,0,0,0.125,3,0
24,39996,RENT,2,EDUCATION,3000,10.99,0,1,0.075007500750075,3,1
25,33600,MORTGAGE,9,MEDICAL,7125,7.51,0,0,0.21205357142857142,3,0
22,33600,OWN,1,MEDICAL,5000,18.25,1,0,0.1488095238095238,2,0
24,33600,MORTGAGE,3,PERSONAL,2500,8.9,0,0,0.0744047619047619,2,0
24,40000,RENT,4,EDUCATION,3000,17.27,1,1,0.075,2,0
25,46250,RENT,2,MEDICAL,3000,10.99,0,0,0.06486486486486487,3,0
23,33600,MORTGAGE,8,PERSONAL,8000,6.99,0,0,0.23809523809523808,2,0
22,47000,RENT,3,EDUCATION,3000,6.62,0,0,0.06382978723404255,2,0
21,47208,RENT,2,PERSONAL,3000,13.92,1,0,0.06354855109303507,2,1
25,33600,OWN,9,VENTURE,9750,10.99,0,0,0.29017857142857145,3,0
26,47500,RENT,8,VENTURE,3000,6.76,0,0,0.06315789473684211,2,0
23,33600,MORTGAGE,4,DEBT CONSOLIDATION,4000,14.79,1,0,0.11904761904761904,2,0
24,42000,RENT,9,DEBT CONSOLIDATION,3000,10.99,0,1,0.07142857142857142,3,1
24,33600,MORTGAGE,4,VENTURE,12000,5.42,0,0,0.35714285714285715,2,0
25,48000,RENT,2,DEBT CONSOLIDATION,3000,10.99,0,0,0.0625,4,0
22,48000,RENT,0,PERSONAL,3000,14.79,1,0,0.0625,2,0
25,48000,RENT,0,EDUCATION,3000,13.47,1,0,0.0625,4,1
21,48000,RENT,2,EDUCATION,3000,9.76,0,0,0.0625,4,0
26,48000,RENT,4,MEDICAL,3000,10.14,0,0,0.0625,3,0
25,33600,MORTGAGE,1,VENTURE,12000,9.99,0,0,0.35714285714285715,3,0
22,49800,RENT,1,PERSONAL,3000,7.88,0,0,0.060240963855421686,3,0
25,50000,RENT,5,HOME IMPROVEMENT,3000,6.03,0,0,0.06,3,0
26,44000,RENT,0,HOME IMPROVEMENT,3000,7.49,0,1,0.06818181818181818,4,0
23,50000,RENT,1,DEBT CONSOLIDATION,3000,8.49,0,0,0.06,2,0
23,44000,RENT,4,DEBT CONSOLIDATION,3000,7.66,0,1,0.06818181818181818,4,0
23,50000,RENT,0,EDUCATION,3000,6.91,0,0,0.06,2,0
22,33600,MORTGAGE,7,EDUCATION,10750,7.88,0,0,0.31994047619047616,2,0
23,44000,RENT,4,PERSONAL,3000,9.62,0,1,0.06818181818181818,4,0
22,33600,MORTGAGE,6,VENTURE,5000,7.14,0,0,0.1488095238095238,3,0
23,50000,RENT,6,EDUCATION,3000,10.99,0,0,0.06,2,1
26,50000,RENT,8,PERSONAL,3000,9.88,0,0,0.06,4,0
22,50000,RENT,6,PERSONAL,3000,10.99,0,0,0.06,3,0
24,51000,RENT,1,DEBT CONSOLIDATION,3000,8.9,0,0,0.058823529411764705,2,0
24,51600,RENT,8,HOME IMPROVEMENT,3000,10.65,0,0,0.05813953488372093,3,0
24,51600,RENT,1,HOME IMPROVEMENT,3000,12.68,1,0,0.05813953488372093,4,1
24,51684,RENT,8,PERSONAL,3000,10.59,0,0,0.05804504295333179,2,0
22,45996,RENT,0,MEDICAL,3000,15.62,1,1,0.06522306287503261,2,1
23,51996,RENT,1,DEBT CONSOLIDATION,3000,10.37,0,0,0.05769674590353104,2,0
22,33640,MORTGAGE,4,VENTURE,12000,10.65,0,0,0.356718192627824,3,0
23,52000,RENT,0,EDUCATION,3000,5.99,0,0,0.057692307692307696,2,0
25,52000,RENT,1,DEBT CONSOLIDATION,3000,12.99,1,0,0.057692307692307696,4,1
22,33685,MORTGAGE,6,EDUCATION,5000,13.85,1,0,0.14843402107763098,3,0
25,48600,RENT,0,MEDICAL,12000,10.99,0,0,0.24691358024691357,4,0
22,48609,RENT,6,DEBT CONSOLIDATION,12000,7.49,0,0,0.24686786397580696,3,0
26,33800,MORTGAGE,9,VENTURE,14400,7.88,0,0,0.4260355029585799,3,0
23,48645,RENT,1,VENTURE,12000,10.25,0,0,0.24668516805427074,4,0
25,33800,MORTGAGE,2,EDUCATION,10000,15.31,1,0,0.2958579881656805,4,0
23,33800,OWN,4,EDUCATION,13000,15.31,1,0,0.38461538461538464,4,1
23,48672,RENT,6,EDUCATION,12000,7.42,0,0,0.2465483234714004,3,0
26,49200,RENT,4,DEBT CONSOLIDATION,12000,15.23,1,0,0.24390243902439024,3,1
23,33990,MORTGAGE,2,DEBT CONSOLIDATION,1000,10.59,0,1,0.029420417769932334,2,0
25,49600,RENT,9,EDUCATION,12000,7.14,0,0,0.24193548387096775,4,0
24,33996,MORTGAGE,8,VENTURE,4000,14.91,1,0,0.11766090128250382,2,1
25,50000,RENT,3,PERSONAL,12000,16.77,1,0,0.24,3,0
26,50000,RENT,1,VENTURE,12000,10.99,0,0,0.24,4,0
24,33996,OWN,4,MEDICAL,5100,11.12,0,0,0.1500176491351924,4,0
21,33996,MORTGAGE,2,HOME IMPROVEMENT,2500,7.88,0,1,0.07353806330156488,3,0
22,33996,OWN,0,VENTURE,10000,14.96,1,0,0.29415225320625954,3,1
21,50000,RENT,0,PERSONAL,12000,11.71,0,0,0.24,3,0
23,50000,RENT,0,EDUCATION,12000,10.59,0,0,0.24,3,0
24,50000,RENT,3,EDUCATION,12000,17.14,1,0,0.24,4,0
24,44000,RENT,3,DEBT CONSOLIDATION,12000,12.23,1,1,0.2727272727272727,3,0
23,50000,RENT,1,DEBT CONSOLIDATION,12000,6.54,0,0,0.24,3,0
22,44000,RENT,3,DEBT CONSOLIDATION,12000,11.86,0,1,0.2727272727272727,2,0
24,50000,RENT,1,HOME IMPROVEMENT,12000,7.51,0,0,0.24,4,0
25,50000,RENT,2,EDUCATION,12000,7.88,0,0,0.24,4,0
23,44000,RENT,2,MEDICAL,12000,10.99,0,1,0.2727272727272727,4,0
25,50000,RENT,5,PERSONAL,12000,7.88,0,0,0.24,2,0
23,50000,RENT,1,EDUCATION,12000,12.87,1,0,0.24,2,1
22,50004,RENT,6,PERSONAL,12000,10.0,0,0,0.23998080153587714,2,0
25,44004,RENT,3,MEDICAL,12000,15.31,1,1,0.2727024815925825,3,1
23,44004,RENT,0,VENTURE,12000,16.0,1,1,0.2727024815925825,2,0
22,50361,RENT,6,EDUCATION,12000,12.73,1,0,0.2382796211354024,4,0
26,34000,MORTGAGE,6,DEBT CONSOLIDATION,12000,6.03,0,0,0.35294117647058826,4,0
25,50400,RENT,7,DEBT CONSOLIDATION,12000,10.99,0,0,0.23809523809523808,3,0
23,50500,RENT,1,VENTURE,12000,11.58,0,0,0.2376237623762376,4,0
25,34000,MORTGAGE,9,DEBT CONSOLIDATION,10000,12.42,1,0,0.29411764705882354,3,0
25,34000,MORTGAGE,1,HOME IMPROVEMENT,2500,6.03,0,0,0.07352941176470588,2,0
23,34000,MORTGAGE,2,DEBT CONSOLIDATION,10000,6.99,0,0,0.29411764705882354,4,0
23,51000,RENT,3,EDUCATION,12000,12.99,1,0,0.23529411764705882,3,0
22,45449,RENT,6,MEDICAL,12000,10.99,0,1,0.26403221192985543,4,0
25,51996,RENT,8,MEDICAL,12000,12.21,1,0,0.23078698361412417,4,0
24,52000,RENT,7,PERSONAL,12000,7.51,0,0,0.23076923076923078,3,0
25,34000,MORTGAGE,9,DEBT CONSOLIDATION,2000,7.66,0,1,0.058823529411764705,4,0
22,52000,RENT,6,EDUCATION,12000,11.99,0,0,0.23076923076923078,3,0
23,34000,OWN,7,VENTURE,10950,7.29,0,0,0.3220588235294118,2,0
26,34000,MORTGAGE,5,PERSONAL,5000,5.79,0,0,0.14705882352941177,4,0
22,52000,RENT,1,EDUCATION,12000,13.61,1,0,0.23076923076923078,3,1
26,34000,MORTGAGE,8,PERSONAL,6000,6.92,0,0,0.17647058823529413,4,0
22,52000,RENT,3,PERSONAL,12000,13.57,1,0,0.23076923076923078,2,1
21,34000,MORTGAGE,5,EDUCATION,6000,6.76,0,0,0.17647058823529413,2,0
25,46800,RENT,5,HOME IMPROVEMENT,12000,13.11,1,1,0.2564102564102564,4,1
21,34000,MORTGAGE,5,PERSONAL,7200,6.76,0,1,0.21176470588235294,2,0
24,34000,MORTGAGE,1,PERSONAL,5100,14.35,1,0,0.15,4,0
23,47000,RENT,7,DEBT CONSOLIDATION,12000,16.29,1,1,0.2553191489361702,3,1
24,53000,RENT,6,VENTURE,12000,11.11,0,0,0.22641509433962265,3,0
26,53000,RENT,4,PERSONAL,12000,14.59,1,0,0.22641509433962265,3,1
22,34000,MORTGAGE,5,MEDICAL,11500,10.99,0,0,0.3382352941176471,2,0
24,53000,RENT,7,MEDICAL,12000,12.53,1,0,0.22641509433962265,4,1
23,54000,RENT,7,PERSONAL,12000,10.99,0,0,0.2222222222222222,3,1
22,54000,RENT,2,DEBT CONSOLIDATION,12000,10.99,0,0,0.2222222222222222,2,0
25,34000,MORTGAGE,2,MEDICAL,6000,15.7,1,1,0.17647058823529413,3,1
22,54000,RENT,6,DEBT CONSOLIDATION,12000,8.49,0,0,0.2222222222222222,4,0
24,54000,RENT,6,EDUCATION,12000,8.49,0,0,0.2222222222222222,4,0
23,54000,RENT,8,VENTURE,12000,11.36,0,0,0.2222222222222222,2,0
22,48400,RENT,6,VENTURE,12000,14.65,1,1,0.24793388429752067,3,1
25,34000,MORTGAGE,0,MEDICAL,10000,12.87,1,0,0.29411764705882354,4,1
25,54996,RENT,3,HOME IMPROVEMENT,12000,10.37,0,0,0.2181976871045167,2,0
24,34000,MORTGAGE,0,MEDICAL,10000,12.18,1,0,0.29411764705882354,4,0
26,54996,RENT,2,PERSONAL,12000,7.88,0,0,0.2181976871045167,4,0
23,34000,MORTGAGE,7,DEBT CONSOLIDATION,19000,11.48,0,0,0.5588235294117647,4,0
22,54996,RENT,6,VENTURE,12000,8.32,0,0,0.2181976871045167,4,0
26,55000,RENT,10,PERSONAL,12000,12.42,1,0,0.21818181818181817,3,0
24,34000,MORTGAGE,2,HOME IMPROVEMENT,6000,14.11,1,0,0.17647058823529413,4,0
25,34000,MORTGAGE,1,EDUCATION,10000,11.26,0,0,0.29411764705882354,3,0
25,55000,RENT,9,EDUCATION,12000,10.65,0,0,0.21818181818181817,3,0
22,34000,MORTGAGE,6,EDUCATION,5000,9.63,0,0,0.14705882352941177,3,0
21,55000,RENT,5,VENTURE,12000,10.62,0,0,0.21818181818181817,2,0
25,34000,MORTGAGE,1,EDUCATION,7000,11.28,0,0,0.20588235294117646,2,0
25,49000,RENT,1,DEBT CONSOLIDATION,12000,13.49,1,1,0.24489795918367346,2,0
24,34000,OWN,8,VENTURE,10000,10.99,0,0,0.29411764705882354,3,1
22,55008,RENT,6,EDUCATION,12000,13.79,1,0,0.2181500872600349,2,0
24,55032,RENT,8,EDUCATION,12000,9.63,0,0,0.21805494984736154,2,0
21,34056,OWN,6,PERSONAL,1500,10.65,0,0,0.044045102184637065,3,0
22,55555,RENT,7,EDUCATION,12000,10.99,0,0,0.21600216002160022,4,0
22,56000,RENT,1,EDUCATION,12000,6.91,0,0,0.21428571428571427,2,0
23,34174,MORTGAGE,8,PERSONAL,9000,13.47,1,0,0.2633581085035407,4,0
23,34200,MORTGAGE,4,MEDICAL,5500,7.49,0,0,0.1608187134502924,4,0
21,56000,RENT,5,VENTURE,12000,10.75,0,0,0.21428571428571427,4,0
24,56000,RENT,8,VENTURE,12000,11.49,0,0,0.21428571428571427,2,0
23,56000,RENT,2,PERSONAL,12000,10.75,0,0,0.21428571428571427,3,0
24,56000,RENT,4,HOME IMPROVEMENT,12000,8.94,0,0,0.21428571428571427,3,0
24,56000,RENT,0,VENTURE,12000,14.26,1,0,0.21428571428571427,2,1
25,50100,RENT,1,PERSONAL,12000,14.74,1,1,0.23952095808383234,2,1
22,56755,RENT,5,EDUCATION,12000,10.99,0,0,0.21143511584882388,2,0
23,57000,RENT,0,EDUCATION,12000,10.99,0,0,0.21052631578947367,4,0
26,57000,RENT,0,MEDICAL,12000,10.99,0,0,0.21052631578947367,4,0
23,34348,MORTGAGE,7,EDUCATION,5000,7.9,0,0,0.14556888319552813,3,0
23,51000,RENT,3,DEBT CONSOLIDATION,12000,17.99,1,1,0.23529411764705882,4,1
21,57000,RENT,5,DEBT CONSOLIDATION,12000,7.29,0,0,0.21052631578947367,4,0
24,51000,RENT,3,PERSONAL,12000,7.88,0,1,0.23529411764705882,3,0
22,57000,RENT,6,EDUCATION,12000,13.11,1,0,0.21052631578947367,2,0
23,57000,RENT,4,DEBT CONSOLIDATION,12000,8.94,0,0,0.21052631578947367,2,0
23,57720,RENT,8,DEBT CONSOLIDATION,12000,12.87,1,0,0.2079002079002079,3,1
25,51780,RENT,8,MEDICAL,12000,13.47,1,1,0.23174971031286212,3,0
23,51840,RENT,1,DEBT CONSOLIDATION,12000,15.95,1,1,0.23148148148148148,3,1
21,34500,MORTGAGE,3,EDUCATION,6400,7.51,0,0,0.1855072463768116,2,0
26,58000,RENT,5,DEBT CONSOLIDATION,12000,9.91,0,0,0.20689655172413793,3,0
22,58000,RENT,6,VENTURE,12000,11.49,0,0,0.20689655172413793,4,0
24,58000,RENT,6,EDUCATION,12000,13.11,1,0,0.20689655172413793,2,0
24,52260,RENT,6,MEDICAL,12000,9.99,0,1,0.2296211251435132,4,0
26,34515,MORTGAGE,11,DEBT CONSOLIDATION,5400,7.68,0,0,0.15645371577574968,4,0
22,59000,RENT,6,PERSONAL,12000,10.37,0,0,0.2033898305084746,3,0
23,34560,MORTGAGE,1,MEDICAL,10000,10.59,0,0,0.28935185185185186,2,0
24,52000,RENT,8,DEBT CONSOLIDATION,3000,11.49,0,0,0.057692307692307696,4,0
24,52000,RENT,3,MEDICAL,3000,10.99,0,0,0.057692307692307696,2,0
23,52800,RENT,6,MEDICAL,3000,10.99,0,0,0.056818181818181816,4,0
23,34600,MORTGAGE,5,EDUCATION,6800,12.69,1,0,0.19653179190751446,4,0
24,34600,MORTGAGE,2,DEBT CONSOLIDATION,4000,5.42,0,0,0.11560693641618497,2,0
25,53000,RENT,6,MEDICAL,3000,13.99,1,0,0.05660377358490566,2,1
21,53000,RENT,3,EDUCATION,3000,10.99,0,0,0.05660377358490566,4,0
23,34662,MORTGAGE,1,HOME IMPROVEMENT,3000,10.75,0,1,0.08655011251514627,4,0
22,54000,RENT,2,MEDICAL,3000,10.99,0,0,0.05555555555555555,4,0
22,34800,MORTGAGE,3,DEBT CONSOLIDATION,1500,13.49,1,0,0.04310344827586207,3,1
25,54000,RENT,1,VENTURE,3000,9.32,0,0,0.05555555555555555,3,0
26,34800,MORTGAGE,4,MEDICAL,5975,11.49,0,0,0.17169540229885058,4,0
25,34800,MORTGAGE,6,DEBT CONSOLIDATION,5125,6.99,0,1,0.14727011494252873,2,0
25,34800,MORTGAGE,4,DEBT CONSOLIDATION,9450,5.99,0,0,0.27155172413793105,4,0
23,55000,RENT,2,EDUCATION,3000,6.99,0,0,0.05454545454545454,2,0
22,55000,RENT,6,PERSONAL,3000,12.68,1,0,0.05454545454545454,4,1
25,49000,RENT,2,VENTURE,3000,12.68,1,1,0.061224489795918366,3,1
22,49000,RENT,7,DEBT CONSOLIDATION,3000,12.23,1,1,0.061224489795918366,2,1
26,55000,RENT,1,DEBT CONSOLIDATION,3000,10.99,0,0,0.05454545454545454,2,0
23,55000,RENT,2,VENTURE,3000,9.88,0,0,0.05454545454545454,2,0
25,55000,RENT,0,MEDICAL,3000,6.39,0,0,0.05454545454545454,4,0
22,55500,RENT,6,MEDICAL,3000,10.59,0,0,0.05405405405405406,3,0
22,34900,MORTGAGE,6,DEBT CONSOLIDATION,4000,9.99,0,0,0.11461318051575932,2,0
25,56000,RENT,2,PERSONAL,3000,12.69,1,0,0.05357142857142857,3,0
24,50000,RENT,3,MEDICAL,3000,10.99,0,1,0.06,2,0
22,34977,MORTGAGE,5,PERSONAL,13000,16.0,1,0,0.3716728135631987,2,0
25,34980,MORTGAGE,1,VENTURE,6000,11.48,0,0,0.17152658662092624,2,0
25,50160,RENT,0,DEBT CONSOLIDATION,3000,14.42,1,1,0.05980861244019139,2,0
23,34992,MORTGAGE,4,EDUCATION,22550,15.96,1,0,0.6444330132601738,3,1
21,57000,RENT,3,PERSONAL,3000,5.42,0,0,0.05263157894736842,3,0
24,35000,MORTGAGE,9,HOME IMPROVEMENT,8000,11.71,0,0,0.22857142857142856,2,0
24,57000,RENT,1,MEDICAL,3000,7.88,0,0,0.05263157894736842,3,0
23,35000,MORTGAGE,7,DEBT CONSOLIDATION,12000,12.42,1,0,0.34285714285714286,2,0
22,58000,RENT,6,EDUCATION,3000,11.83,0,0,0.05172413793103448,2,0
23,58500,RENT,2,DEBT CONSOLIDATION,3000,9.88,0,0,0.05128205128205128,2,0
23,59000,RENT,5,DEBT CONSOLIDATION,3000,7.14,0,0,0.05084745762711865,2,0
23,59300,RENT,1,MEDICAL,3000,9.63,0,0,0.050590219224283306,3,0
21,35000,OWN,5,VENTURE,10000,10.99,0,0,0.2857142857142857,4,0
23,35000,OWN,7,MEDICAL,5000,11.71,0,0,0.14285714285714285,4,0
25,60000,RENT,5,EDUCATION,3000,17.58,1,0,0.05,2,1
26,60000,RENT,5,VENTURE,3000,15.62,1,0,0.05,2,0
26,35000,OWN,3,HOME IMPROVEMENT,4800,6.03,0,0,0.13714285714285715,2,0
24,35000,MORTGAGE,3,MEDICAL,15000,14.27,1,0,0.42857142857142855,2,0
26,60000,RENT,3,DEBT CONSOLIDATION,3000,10.0,0,0,0.05,3,0
23,60000,RENT,1,DEBT CONSOLIDATION,3000,7.51,0,0,0.05,2,0
23,60000,RENT,1,MEDICAL,3000,10.25,0,0,0.05,4,0
21,35000,MORTGAGE,5,PERSONAL,6900,12.42,1,0,0.19714285714285715,3,0
23,35000,OWN,2,VENTURE,14000,10.99,0,0,0.4,3,0
22,60000,RENT,2,PERSONAL,3000,11.89,0,0,0.05,4,0
26,60996,RENT,6,HOME IMPROVEMENT,3000,12.22,1,0,0.04918355301987015,4,1
24,35000,MORTGAGE,6,MEDICAL,8575,10.65,0,0,0.245,4,0
22,35000,MORTGAGE,6,DEBT CONSOLIDATION,9500,6.03,0,0,0.2714285714285714,3,0
24,55160,RENT,0,EDUCATION,3000,8.9,0,1,0.05438723712835388,3,0
23,61200,RENT,7,PERSONAL,3000,12.42,1,0,0.049019607843137254,2,0
21,35000,OWN,3,EDUCATION,5000,14.27,1,0,0.14285714285714285,3,1
25,35000,MORTGAGE,9,DEBT CONSOLIDATION,7000,10.99,0,0,0.2,2,0
24,62000,RENT,7,EDUCATION,3000,9.99,0,0,0.04838709677419355,2,0
23,56500,RENT,7,DEBT CONSOLIDATION,3000,14.84,1,1,0.05309734513274336,3,1
23,57000,RENT,6,HOME IMPROVEMENT,3000,14.59,1,1,0.05263157894736842,2,0
24,35000,OWN,1,HOME IMPROVEMENT,7000,16.29,1,0,0.2,4,1
24,35000,MORTGAGE,2,HOME IMPROVEMENT,7500,7.9,0,0,0.21428571428571427,3,0
26,64000,RENT,2,MEDICAL,3000,10.99,0,0,0.046875,4,0
22,58170,RENT,1,EDUCATION,3000,9.07,0,1,0.05157297576070139,2,0
23,58800,RENT,7,PERSONAL,3000,10.36,0,1,0.05102040816326531,4,0
22,58992,RENT,0,MEDICAL,3000,12.84,1,1,0.050854353132628156,3,1
25,65000,RENT,1,HOME IMPROVEMENT,3000,8.49,0,0,0.046153846153846156,4,0
24,35000,OWN,1,MEDICAL,10000,7.9,0,0,0.2857142857142857,4,0
22,65000,RENT,0,EDUCATION,3000,6.99,0,0,0.046153846153846156,4,0
22,35000,OWN,1,EDUCATION,8000,12.69,1,0,0.22857142857142856,4,0
26,65000,RENT,1,VENTURE,3000,5.79,0,0,0.046153846153846156,2,0
23,65004,RENT,4,EDUCATION,3000,14.84,1,0,0.0461510060919328,3,0
26,35000,MORTGAGE,10,PERSONAL,8000,12.69,1,0,0.22857142857142856,3,0
23,65004,RENT,0,VENTURE,3000,13.61,1,0,0.0461510060919328,3,1
23,66000,RENT,3,EDUCATION,3000,5.99,0,0,0.045454545454545456,2,0
25,60000,RENT,3,MEDICAL,3000,13.47,1,1,0.05,3,1
23,67000,RENT,7,MEDICAL,3000,10.99,0,0,0.04477611940298507,2,0
23,35000,MORTGAGE,0,VENTURE,12000,12.42,1,0,0.34285714285714286,3,0
21,35000,OWN,5,VENTURE,8000,9.91,0,0,0.22857142857142856,3,0
22,35000,MORTGAGE,5,MEDICAL,5000,7.9,0,0,0.14285714285714285,3,0
26,67500,RENT,0,EDUCATION,3000,8.88,0,0,0.044444444444444446,2,0
26,67500,RENT,1,HOME IMPROVEMENT,3000,9.32,0,0,0.044444444444444446,4,0
21,68000,RENT,3,PERSONAL,3000,11.78,0,0,0.04411764705882353,2,0
26,54400,RENT,2,MEDICAL,3000,19.42,1,1,0.05514705882352941,2,0
23,70000,RENT,1,VENTURE,3000,14.27,1,0,0.04285714285714286,2,1
22,70000,RENT,2,PERSONAL,3000,7.29,0,0,0.04285714285714286,4,0
24,64000,RENT,7,DEBT CONSOLIDATION,3000,15.21,1,1,0.046875,4,0
24,35000,MORTGAGE,7,EDUCATION,15000,7.49,0,0,0.42857142857142855,4,0
22,35000,MORTGAGE,2,EDUCATION,6000,7.49,0,0,0.17142857142857143,4,0
22,71000,RENT,5,MEDICAL,3000,14.65,1,0,0.04225352112676056,4,0
26,71000,RENT,9,MEDICAL,3000,10.99,0,0,0.04225352112676056,4,0
26,35000,MORTGAGE,3,PERSONAL,7200,10.59,0,0,0.2057142857142857,3,0
23,72000,RENT,8,MEDICAL,3000,11.99,0,0,0.041666666666666664,2,0
21,35000,MORTGAGE,6,DEBT CONSOLIDATION,15000,10.99,0,0,0.42857142857142855,4,0
23,72000,RENT,7,PERSONAL,3000,7.43,0,0,0.041666666666666664,2,0
26,72054,RENT,9,HOME IMPROVEMENT,3000,7.29,0,0,0.041635440086601715,2,0
23,73000,RENT,2,VENTURE,3000,12.18,1,0,0.0410958904109589,3,0
22,35000,MORTGAGE,4,VENTURE,5000,21.36,1,0,0.14285714285714285,2,1
23,74250,RENT,3,DEBT CONSOLIDATION,3000,11.99,0,0,0.04040404040404041,4,0
23,35000,MORTGAGE,7,EDUCATION,2100,5.42,0,0,0.06,3,0
24,29000,MORTGAGE,1,MEDICAL,6000,15.62,1,1,0.20689655172413793,3,0
21,35000,MORTGAGE,5,DEBT CONSOLIDATION,4800,10.99,0,0,0.13714285714285715,3,0
22,75000,RENT,4,EDUCATION,3000,8.9,0,0,0.04,2,0
24,35000,MORTGAGE,5,DEBT CONSOLIDATION,4800,5.42,0,0,0.13714285714285715,3,0
23,75000,RENT,2,PERSONAL,3000,10.99,0,0,0.04,2,0
24,75000,RENT,4,HOME IMPROVEMENT,3000,10.99,0,0,0.04,4,0
23,35000,MORTGAGE,4,VENTURE,3825,7.49,0,0,0.10928571428571429,4,0
23,77200,RENT,1,EDUCATION,3000,9.63,0,0,0.038860103626943004,2,0
25,77500,RENT,3,HOME IMPROVEMENT,3000,6.54,0,0,0.03870967741935484,4,0
25,35000,OWN,2,MEDICAL,6400,10.99,0,0,0.18285714285714286,2,0
23,78000,RENT,5,VENTURE,3000,16.89,1,0,0.038461538461538464,3,0
22,78000,RENT,7,PERSONAL,3000,6.99,0,0,0.038461538461538464,4,0
22,78000,RENT,4,VENTURE,3000,16.32,1,0,0.038461538461538464,2,0
22,83000,RENT,4,EDUCATION,3000,9.63,0,0,0.03614457831325301,3,0
25,84000,RENT,9,DEBT CONSOLIDATION,3000,5.79,0,0,0.03571428571428571,3,0
25,67147,RENT,9,MEDICAL,3000,16.02,1,1,0.04467809433034983,4,1
22,35000,MORTGAGE,7,PERSONAL,3500,11.49,0,0,0.1,3,0
22,85000,RENT,5,EDUCATION,3000,10.99,0,0,0.03529411764705882,2,0
23,85000,RENT,5,VENTURE,3000,7.49,0,0,0.03529411764705882,3,0
24,89523,RENT,8,PERSONAL,3000,10.25,0,0,0.033510941322341746,3,0
23,35000,OWN,2,VENTURE,5500,5.42,0,0,0.15714285714285714,2,0
26,90000,RENT,5,MEDICAL,3000,10.99,0,0,0.03333333333333333,4,0
25,35000,MORTGAGE,5,HOME IMPROVEMENT,10000,11.99,0,0,0.2857142857142857,4,0
25,35000,MORTGAGE,6,PERSONAL,5000,5.99,0,0,0.14285714285714285,4,0
26,100000,RENT,3,DEBT CONSOLIDATION,3000,13.57,1,0,0.03,3,0
22,29000,MORTGAGE,5,DEBT CONSOLIDATION,9000,10.99,0,1,0.3103448275862069,4,0
24,100000,RENT,0,HOME IMPROVEMENT,3000,9.76,0,0,0.03,3,0
26,103000,RENT,4,PERSONAL,3000,7.88,0,0,0.02912621359223301,4,0
24,110000,RENT,8,VENTURE,3000,7.88,0,0,0.02727272727272727,2,0
21,35000,OWN,5,EDUCATION,4000,7.29,0,0,0.11428571428571428,2,0
23,110000,RENT,6,EDUCATION,3000,14.22,1,0,0.02727272727272727,3,0
24,115154,RENT,8,HOME IMPROVEMENT,3000,14.27,1,0,0.026052069402712888,2,0
24,120390,RENT,8,HOME IMPROVEMENT,3000,5.79,0,0,0.024919013207076998,4,0
24,35000,MORTGAGE,3,VENTURE,3600,6.92,0,0,0.10285714285714286,2,0
26,35000,OWN,1,VENTURE,5600,11.11,0,0,0.16,4,0
21,35000,OWN,5,EDUCATION,6500,13.43,1,0,0.18571428571428572,2,0
24,125000,RENT,3,DEBT CONSOLIDATION,3000,14.72,1,0,0.024,3,1
22,35000,MORTGAGE,7,VENTURE,4000,7.29,0,0,0.11428571428571428,2,0
26,125000,RENT,10,MEDICAL,3000,12.21,1,0,0.024,4,0
24,35000,MORTGAGE,8,VENTURE,2000,10.37,0,0,0.05714285714285714,2,0
24,142000,RENT,3,DEBT CONSOLIDATION,3000,7.88,0,0,0.02112676056338028,2,0
25,137400,RENT,4,EDUCATION,3000,13.06,1,1,0.021834061135371178,2,0
25,180000,RENT,2,VENTURE,3000,11.12,0,0,0.016666666666666666,2,0
25,17436,RENT,4,VENTURE,3025,11.49,0,1,0.173491626519844,2,0
25,35000,OWN,3,EDUCATION,3600,13.43,1,0,0.10285714285714286,3,0
22,16800,RENT,1,EDUCATION,3050,9.91,0,1,0.18154761904761904,3,0
26,35000,OWN,4,PERSONAL,7200,11.11,0,0,0.2057142857142857,4,0
23,24000,RENT,0,MEDICAL,3050,7.49,0,0,0.12708333333333333,4,0
23,12000,RENT,2,PERSONAL,3075,10.37,0,1,0.25625,2,0
25,30000,RENT,1,EDUCATION,3075,10.59,0,0,0.1025,2,0
26,35000,MORTGAGE,0,MEDICAL,8000,5.42,0,0,0.22857142857142856,2,0
21,35000,MORTGAGE,5,MEDICAL,1500,9.63,0,0,0.04285714285714286,4,0
26,44000,RENT,0,MEDICAL,3075,10.99,0,0,0.06988636363636364,3,0
23,29000,OWN,4,MEDICAL,10000,18.62,1,1,0.3448275862068966,3,1
25,20000,RENT,0,MEDICAL,3100,11.71,0,0,0.155,4,0
26,35000,MORTGAGE,0,HOME IMPROVEMENT,3800,6.54,0,0,0.10857142857142857,3,0
23,20400,RENT,3,PERSONAL,3125,12.61,1,0,0.15318627450980393,3,0
26,35000,MORTGAGE,10,HOME IMPROVEMENT,2500,9.25,0,0,0.07142857142857142,3,0
21,15300,RENT,5,HOME IMPROVEMENT,3150,10.99,0,1,0.20588235294117646,4,0
25,42000,RENT,2,EDUCATION,3150,5.79,0,0,0.075,4,0
